article,description,html,ierarch,is_available,name,price,region,time,valute
S0328ONGJ_M41R_TU,Pochette Wallet on Chain Diorama en agneau matelassé Archicannage couleur rouge Scarlet.,https://www.dior.com/fr_fr/products/couture-S0328ONGJ_M41R_TU-pochette-diorama-en-agneau,/femme/sacs/nouveautes>,,Pochette Diorama en agneau,"1250,00€",fr_fr,50.58796405792236,€
S5619CTZQ_M924_TU,Pochette ceinture Saddle en toile jacquard Dior Oblique verte et détails en cuir de vachette vert.,https://www.dior.com/fr_fr/products/couture-S5619CTZQ_M924_TU-pochette-saddle-dior-oblique,/femme/sacs/nouveautes>,,Pochette Saddle Dior Oblique,"710,00€",fr_fr,50.664862632751465,€
333J666W5864_C980,De witte borduursels van Dior by Dior en Forever Young zijn hoofdthema's uit de Spring 2019-collectie en zijn op de borst van dit zwarte sweatshirt van katoenfleece aangebracht. Dit model brengt een ode aan de zorgeloosheid van de jeugd en staat garant voor een trendy en casual look.,https://www.dior.com/nl_be/products/couture-333J666W5864_C980-sweatshirt-van-katoen-borduursels-van-dior-by-dior-en-forever-young,/heren/ready-to-wear/nieuw>,,"Sweatshirt van katoen, borduursels van Dior by Dior en Forever Young","€590,00",nl_be,51.016473054885864,€
S5620CWVG_M900_TU,Grande pochette Wallet on Chain Saddle en veau grainé embossé noir.,https://www.dior.com/fr_fr/products/couture-S5620CWVG_M900_TU-pochette-saddle-en-veau,/femme/sacs/nouveautes>,,Pochette Saddle en veau,"1600,00€",fr_fr,51.34789276123047,€
333J666B0527_C959,Dit zwarte sweatshirt van katoenfleece is uitgevoerd met een all-over motief van een van de belangrijkste prints uit de Spring 2019 collectie. De geborduurde zwarte bij draagt het onmiskenbare stempel van Dior.,https://www.dior.com/nl_be/products/couture-333J666B0527_C959-katoenen-sweatshirt-all-over-dior-print,/heren/ready-to-wear/nieuw>,,"Katoenen sweatshirt, all-over Dior-print","€550,00",nl_be,51.2193124294281,€
S5620CWVG_M42R_TU,Grande pochette Wallet on Chain Saddle en veau grainé embossé couleur rouge Scarlet.,https://www.dior.com/fr_fr/products/couture-S5620CWVG_M42R_TU-pochette-saddle-en-veau,/femme/sacs/nouveautes>,,Pochette Saddle en veau,"1600,00€",fr_fr,51.66518759727478,€
S5620CTZQ_M928_TU,Grande pochette Wallet on Chain Saddle en toile jacquard Dior Oblique bleue et cuir de vachette bleu.,https://www.dior.com/fr_fr/products/couture-S5620CTZQ_M928_TU-pochette-saddle-dior-oblique,/femme/sacs/nouveautes>,,Pochette Saddle Dior Oblique,"1450,00€",fr_fr,51.95710802078247,€
S5620CTZQ_M974_TU,Grande pochette Wallet on Chain Saddle en toile jacquard Dior Oblique bordeaux et cuir de vachette bordeaux.,https://www.dior.com/fr_fr/products/couture-S5620CTZQ_M974_TU-pochette-saddle-dior-oblique,/femme/sacs/nouveautes>,,Pochette Saddle Dior Oblique,"1450,00€",fr_fr,52.02304005622864,€
333J666W3664_C979,"Dit zwarte sweatshirt van katoenfleece heeft een opvallend zilverkleurig Dior-borduursel op de borst, een variant op het Christian Dior-logo. Een elegant en tegelijk casual kledingstuk.",https://www.dior.com/nl_be/products/couture-333J666W3664_C979-katoenen-sweatshirt-geborduurde-dior-signatuur,/heren/ready-to-wear/nieuw>,,"Katoenen sweatshirt, geborduurde Dior-signatuur","€590,00",nl_be,51.9969277381897,€
M1286ZBTM_M911_TU,Sac Dior Book Tote en toile brodée de fleurs et de cœurs multicolores.,https://www.dior.com/fr_fr/products/couture-M1286ZBTM_M911_TU-sac-dior-book-tote-en-toile-brodee,/femme/sacs/nouveautes>,,Sac Dior Book Tote en toile brodée,"2300,00€",fr_fr,52.28463363647461,€
M1286ZTDT_M974_TU,Sac Dior Book Tote en toile brodée Toile de Jouy bordeaux.,https://www.dior.com/fr_fr/products/couture-M1286ZTDT_M974_TU-sac-dior-book-tote-toile-de-jouy,/femme/sacs/nouveautes>,,Sac Dior Book Tote Toile de Jouy,"2300,00€",fr_fr,52.39871835708618,€
S0204ONMJ_M50H_TU,Pochette rectangulaire Lady Dior en agneau Cannage couleur vert cyprès.,https://www.dior.com/fr_fr/products/couture-S0204ONMJ_M50H_TU-pochette-lady-dior-en-agneau,/femme/sacs/nouveautes>,,Pochette Lady Dior en agneau,"1050,00€",fr_fr,52.441816091537476,€
M1286ZTDT_M928_TU,Sac Dior Book Tote en toile brodée Toile de Jouy bleue.,https://www.dior.com/fr_fr/products/couture-M1286ZTDT_M928_TU-sac-dior-book-tote-toile-de-jouy,/femme/sacs/nouveautes>,,Sac Dior Book Tote Toile de Jouy,"2300,00€",fr_fr,52.90000081062317,€
M5871CWTN_M384_TU,Sac hobo Diorodeo en veau souple couleur rouge scarlet.,https://www.dior.com/fr_fr/products/couture-M5871CWTN_M384_TU-sac-hobo-diorodeo-en-veau,/femme/sacs/nouveautes>,,Sac hobo Diorodeo en veau,"3300,00€",fr_fr,53.197696685791016,€
923J620W1242_C584,Marineblauw sweatshirt van katoenfleece met een DIOR x KAWS-borduursel,https://www.dior.com/nl_be/products/couture-923J620W1242_C584-katoenen-sweatshirt-dior-x-kaws,/heren/ready-to-wear/nieuw>,,"Katoenen sweatshirt, DIOR x KAWS","€700,00",nl_be,53.46086549758911,€
M9002VRMM_M06E_TU,Mini sac J'Adior en veau lisse écru brodé de fleurs noires en cuir.,https://www.dior.com/fr_fr/products/couture-M9002VRMM_M06E_TU-mini-sac-j-adior-brode,/femme/sacs/nouveautes>,,Mini sac J'Adior brodé,"4550,00€",fr_fr,53.711169481277466,€
S5619CTZQ_M928_TU,Pochette ceinture Saddle en toile jacquard Dior Oblique bleue et détails en cuir de vachette bleu.,https://www.dior.com/fr_fr/products/couture-S5619CTZQ_M928_TU-pochette-saddle-dior-oblique,/femme/sacs/nouveautes>,,Pochette Saddle Dior Oblique,"710,00€",fr_fr,53.730069160461426,€
M9002CWVM_M030_TU,Mini sac J'Adior en veau grainé embossé écru.,https://www.dior.com/fr_fr/products/couture-M9002CWVM_M030_TU-mini-sac-j-adior-en-veau,/femme/sacs/nouveautes>,,Mini sac J'Adior en veau,"1900,00€",fr_fr,53.81830811500549,€
M9002CWVM_M900_TU,Mini sac J'Adior en veau grainé embossé noir.,https://www.dior.com/fr_fr/products/couture-M9002CWVM_M900_TU-mini-sac-j-adior-en-veau,/femme/sacs/nouveautes>,,Mini sac J'Adior en veau,"1900,00€",fr_fr,54.434810400009155,€
M0421ONSW_M46P_TU,Petit sac Diorama en agneau Archicannage couleur rose bonbon avec œillets.,https://www.dior.com/fr_fr/products/couture-M0421ONSW_M46P_TU-petit-sac-diorama-en-agneau,/femme/sacs/nouveautes>,,Petit sac Diorama en agneau,"2750,00€",fr_fr,54.482409715652466,€
M0421ONSW_M030_TU,Petit sac Diorama en agneau Archicannage écru avec œillets.,https://www.dior.com/fr_fr/products/couture-M0421ONSW_M030_TU-petit-sac-diorama-en-agneau,/femme/sacs/nouveautes>,,Petit sac Diorama en agneau,"2750,00€",fr_fr,54.524179220199585,€
M0421ONSW_M81B_TU,Petit sac Diorama en agneau Archicannage couleur bleu ciel avec œillets.,https://www.dior.com/fr_fr/products/couture-M0421ONSW_M81B_TU-petit-sac-diorama-en-agneau,/femme/sacs/nouveautes>,,Petit sac Diorama en agneau,"2750,00€",fr_fr,54.583877086639404,€
M0447CWVG_M900_TU,Mini sac Saddle en veau grainé embossé noir.,https://www.dior.com/fr_fr/products/couture-M0447CWVG_M900_TU-mini-sac-saddle-en-veau,/femme/sacs/nouveautes>,,Mini sac Saddle en veau,"2000,00€",fr_fr,55.26170825958252,€
M0446CTZQ_M924_TU,Sac Saddle en toile brodée Dior Oblique verte.,https://www.dior.com/fr_fr/products/couture-M0446CTZQ_M924_TU-sac-saddle-dior-oblique,/femme/sacs/nouveautes>,,Sac Saddle Dior Oblique,"2200,00€",fr_fr,55.29648017883301,€
M0446CWVG_M900_TU,Sac Saddle en veau grainé embossé noir.,https://www.dior.com/fr_fr/products/couture-M0446CWVG_M900_TU-sac-saddle-en-veau,/femme/sacs/nouveautes>,,Sac Saddle en veau,"2500,00€",fr_fr,55.362396478652954,€
M0447CWVG_M35R_TU,Mini sac Saddle en veau grainé embossé rouge.,https://www.dior.com/fr_fr/products/couture-M0447CWVG_M35R_TU-mini-sac-saddle-en-veau,/femme/sacs/nouveautes>,,Mini sac Saddle en veau,"2000,00€",fr_fr,55.44809126853943,€
M0587OWVG_M50H_TU,"Sac Lady Dior cabas en veau grainé embossé couleur vert cyprès, large bandoulière.",https://www.dior.com/fr_fr/products/couture-M0587OWVG_M50H_TU-sac-lady-dior-cabas-en-veau,/femme/sacs/nouveautes>,,Sac Lady Dior cabas en veau,"3650,00€",fr_fr,56.2208206653595,€
M0505ORJZ_M941_TU,Mini sac Lady Dior en veau lisse blanc brodé d'un Cannage géométrique.,https://www.dior.com/fr_fr/products/couture-M0505ORJZ_M941_TU-mini-sac-lady-dior-brode,/femme/sacs/nouveautes>,,Mini sac Lady Dior brodé,"4100,00€",fr_fr,56.398362159729004,€
M8650CWTN_M911_TU,Sac à rabat Diorodeo en veau souple noir.,https://www.dior.com/fr_fr/products/couture-M8650CWTN_M911_TU-sac-a-rabat-diorodeo-en-veau,/femme/sacs/nouveautes>,,Sac à rabat Diorodeo en veau,"2600,00€",fr_fr,56.46288299560547,€
M0446CTZQ_M974_TU,Sac Saddle en toile brodée Dior Oblique bordeaux.,https://www.dior.com/fr_fr/products/couture-M0446CTZQ_M974_TU-sac-saddle-dior-oblique,/femme/sacs/nouveautes>,,Sac Saddle Dior Oblique,"2200,00€",fr_fr,56.568201541900635,€
M0587OWVG_M900_TU,"Sac Lady Dior cabas en veau grainé embossé noir, large bandoulière.",https://www.dior.com/fr_fr/products/couture-M0587OWVG_M900_TU-sac-lady-dior-cabas-en-veau,/femme/sacs/nouveautes>,,Sac Lady Dior cabas en veau,"3650,00€",fr_fr,57.00817036628723,€
M8000VRMM_M939_TU,"Sac Dio(r)evolution en veau noir brodé de fleurs écrues en cuir, large bandoulière.",https://www.dior.com/fr_fr/products/couture-M8000VRMM_M939_TU-sac-dio-r-evolution-brode,/femme/sacs/nouveautes>,,Sac Dio(r)evolution brodé,"5200,00€",fr_fr,57.32015419006348,€
M9002CRNB_M911_TU,Mini sac J'Adior en veau lisse noir brodé de fleurs et de cœurs multicolores en cuir.,https://www.dior.com/fr_fr/products/couture-M9002CRNB_M911_TU-mini-sac-j-adior-brode,/femme/sacs/nouveautes>,,Mini sac J'Adior brodé,"3950,00€",fr_fr,57.37272882461548,€
M5871CWTN_M911_TU,Sac hobo Diorodeo en veau souple noir.,https://www.dior.com/fr_fr/products/couture-M5871CWTN_M911_TU-sac-hobo-diorodeo-en-veau,/femme/sacs/nouveautes>,,Sac hobo Diorodeo en veau,"3300,00€",fr_fr,57.51081562042236,€
M0505OSNI_M37E_TU,Mini Sac Lady Dior en veau lisse sérigraphié d’un motif Toile de Jouy bleu.,https://www.dior.com/fr_fr/products/couture-M0505OSNI_M37E_TU-mini-sac-lady-dior-toile-de-jouy,/femme/sacs/nouveautes>,,Mini sac Lady Dior Toile de Jouy,"2750,00€",fr_fr,57.92523169517517,€
M0505OSNH_M941_TU,Mini sac Lady Dior en veau sérigraphié et brodé d’un motif Toile de Jouy bordeaux.,https://www.dior.com/fr_fr/products/couture-M0505OSNH_M941_TU-mini-sac-lady-dior-toile-de-jouy,/femme/sacs/nouveautes>,,Mini sac Lady Dior Toile de Jouy,"3400,00€",fr_fr,58.09708261489868,€
M0550OSNH_M941_TU,"Sac Lady Dior en veau sérigraphié et brodé d’un motif Toile de Jouy bordeaux, bandoulière.",https://www.dior.com/fr_fr/products/couture-M0550OSNH_M941_TU-sac-lady-dior-toile-de-jouy,/femme/sacs/nouveautes>,,Sac Lady Dior Toile de Jouy,"4200,00€",fr_fr,58.50941491127014,€
M0505OCAL_M81B_TU,Mini sac Lady Dior en agneau Cannage couleur bleu ciel.,https://www.dior.com/fr_fr/products/couture-M0505OCAL_M81B_TU-mini-sac-lady-dior-en-agneau,/femme/sacs/nouveautes>,,Mini sac Lady Dior en agneau,"2550,00€",fr_fr,59.560580253601074,€
M0598VRMI_M06E_TU,Mini sac Lady Dior en veau lisse écru brodé de fleurs noires en cuir.,https://www.dior.com/fr_fr/products/couture-M0598VRMI_M06E_TU-mini-sac-lady-dior-brode,/femme/sacs/nouveautes>,,Mini sac Lady Dior brodé,"5500,00€",fr_fr,61.40069103240967,€
M0579VRMI_M939_TU,"Sac Lady Dior souple en veau lisse noir brodé de fleurs écrues en cuir, large bandoulière",https://www.dior.com/fr_fr/products/couture-M0579VRMI_M939_TU-sac-lady-dior-brode,/femme/sacs/nouveautes>,,Sac Lady Dior brodé,"6300,00€",fr_fr,61.58966565132141,€
M0505ORCD_M06E_TU,Mini sac Lady Dior en veau lisse sérigraphié et brodé d'un motif fleuri noir.,https://www.dior.com/fr_fr/products/couture-M0505ORCD_M06E_TU-mini-sac-lady-dior-brode,/femme/sacs/nouveautes>,,Mini sac Lady Dior brodé,"3700,00€",fr_fr,61.662482261657715,€
M0550OSNH_M37E_TU,"Sac Lady Dior en veau lisse sérigraphié et brodé d’un motif Toile de Jouy bleu, bandoulière.",https://www.dior.com/fr_fr/products/couture-M0550OSNH_M37E_TU-sac-lady-dior-toile-de-jouy,/femme/sacs/nouveautes>,,Sac Lady Dior Toile de Jouy,"4200,00€",fr_fr,62.43269324302673,€
CAL44550_M81B_U,"Sac Lady Dior en agneau Cannage couleur bleu ciel, bandoulière.",https://www.dior.com/fr_fr/products/couture-CAL44550_M81B_U-sac-lady-dior-en-agneau,/femme/sacs/nouveautes>,,Sac Lady Dior en agneau,"3350,00€",fr_fr,62.521474838256836,€
